,date,time,eps,Lz,L,W,tLow,c,E,dim,lyap,std,g,reals,runtime,fname
112,2022-05-18,21:30:25.043423,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23846357612148944,0.002684345839905946,0.001979594131647724,5.0,1259.0312566757202,E0W10-L10-16-5x.txt
128,2022-05-18,21:50:17.248246,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23442981953836756,0.0026968815219096656,0.0022477411950434065,5.0,1192.2012059688568,E0W10-L10-16-5x.txt
142,2022-05-18,22:09:56.701171,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23292231437670943,0.0058126207516391035,0.002361143953369503,5.0,1179.4501361846924,E0W10-L10-16-5x.txt
156,2022-05-18,22:29:40.504397,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23162843447423856,0.0027107392537177337,0.002457155147542383,5.0,1183.8002910614014,E0W10-L10-16-5x.txt
171,2022-05-18,22:49:23.881357,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.2339343848072068,0.003689409479395091,0.0022855717238047077,5.0,1183.3747322559357,E0W10-L10-16-5x.txt
500,2022-06-18,21:02:44.993340,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23772732581871683,0.0034106061626704275,0.002030135257649208,10.0,1778.1518077850342,E0W10-L16-30-10x.txt
525,2022-06-18,21:31:18.549457,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.2360873245363284,0.00257169459917416,0.0021351281590188797,10.0,1713.554249048233,E0W10-L16-30-10x.txt
548,2022-06-18,21:59:49.586036,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.2332507872358763,0.005669661172168021,0.0023351318051615865,10.0,1711.034098625183,E0W10-L16-30-10x.txt
572,2022-06-18,22:28:20.566509,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23834678949607782,0.00606322891274728,0.0019892301261287427,10.0,1710.9782247543335,E0W10-L16-30-10x.txt
598,2022-06-18,22:57:10.085299,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23324905635244095,0.003171261603373404,0.00232989141450275,10.0,1729.5164823532104,E0W10-L16-30-10x.txt
621,2022-06-18,23:26:03.396161,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23757274889649602,0.002688220533191627,0.002042591605753643,10.0,1733.3086841106415,E0W10-L16-30-10x.txt
645,2022-06-18,23:54:49.305190,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.23496291535277078,0.004368524108885293,0.0022141596094766335,10.0,1725.9069509506226,E0W10-L16-30-10x.txt
670,2022-06-19,00:23:32.386615,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.2341923179733039,0.004512776251104514,0.0022653941092373783,10.0,1723.0794653892517,E0W10-L16-30-10x.txt
696,2022-06-19,00:52:26.077428,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.22989674035489857,0.004986317435753923,0.0025952424004086136,10.0,1733.6886818408966,E0W10-L16-30-10x.txt
719,2022-06-19,01:21:20.270841,1.0,100000.0,16.0,10.0,0.3,0.26,0.0,3.0,0.2337779790863974,0.0030965284176727647,0.0022962130638639862,10.0,1734.1911330223083,E0W10-L16-30-10x.txt
1178,2022-06-19,17:14:35.361743,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23646131783692198,0.006430167745576044,0.00210982085256403,10.0,1708.2057173252106,E0W10-L16-30-10x.txt
1188,2022-06-19,17:42:44.286672,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23713932974386154,0.002067260626591159,0.0020654615624082612,10.0,1688.9230828285217,E0W10-L16-30-10x.txt
1200,2022-06-19,18:10:51.645068,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.235140911286284,0.004049554796577162,0.002197455480513953,10.0,1687.3562607765198,E0W10-L16-30-10x.txt
1211,2022-06-19,18:39:01.425047,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23155910394266524,0.005313069540722206,0.0024652870133307072,10.0,1689.7779133319855,E0W10-L16-30-10x.txt
1216,2022-06-19,19:07:10.315791,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.2342914246932282,0.00415525003941834,0.00225745017150624,10.0,1688.8887739181519,E0W10-L16-30-10x.txt
1224,2022-06-19,19:35:25.833774,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23276228764111237,0.005889029631263281,0.0023715312562591485,10.0,1695.5158457756042,E0W10-L16-30-10x.txt
1230,2022-06-19,20:03:42.170208,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23234762963459915,0.005686524506181247,0.0024048628905620553,10.0,1696.3345272541046,E0W10-L16-30-10x.txt
1238,2022-06-19,20:31:49.061218,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.2363496288100102,0.004524115093324142,0.002117686338868898,10.0,1686.8890726566315,E0W10-L16-30-10x.txt
1244,2022-06-19,21:00:05.367502,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23684364204226876,0.004020155785686466,0.002085795794369779,10.0,1696.3042035102844,E0W10-L16-30-10x.txt
1250,2022-06-19,21:28:21.525609,1.0,100000.0,16.0,10.0,0.3,0.2605,0.0,3.0,0.23343965597489724,0.005098737369959002,0.002324958439839308,10.0,1696.1561362743378,E0W10-L16-30-10x.txt
1559,2022-06-20,17:53:50.334230,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.23198474260724816,0.004954225884048061,0.0024330108026550342,10.0,2084.850023984909,E0W10-L16-30-10x.txt
1570,2022-06-20,18:30:38.838446,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.22976422056129026,0.005314569838489337,0.002612235264148247,10.0,2208.500598192215,E0W10-L16-30-10x.txt
1576,2022-06-20,19:01:23.524905,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.23408247318271247,0.0031939674851973444,0.0022739752859394532,10.0,1844.6594669818878,E0W10-L16-30-10x.txt
1581,2022-06-20,19:32:04.011563,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.23189059086183683,0.003980325350619852,0.0024406407996533236,10.0,1840.4817414283752,E0W10-L16-30-10x.txt
1590,2022-06-20,20:02:51.136919,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.22587261415280285,0.0069030948110483615,0.002948426882782175,10.0,1847.1216971874237,E0W10-L16-30-10x.txt
1597,2022-06-20,20:33:42.250975,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.23338667861877999,0.0031689559419560325,0.002327979372160576,10.0,1851.111656665802,E0W10-L16-30-10x.txt
1607,2022-06-20,21:04:24.505543,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.23738820248139358,0.004773367072307747,0.0020518361705140044,10.0,1842.2522821426392,E0W10-L16-30-10x.txt
1613,2022-06-20,21:34:51.096915,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.2307802826962839,0.0025476057192276836,0.0025277940238438556,10.0,1826.5890102386475,E0W10-L16-30-10x.txt
1620,2022-06-20,22:05:24.070653,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.2322221644929909,0.005787835722302969,0.002411666036645935,10.0,1832.9714493751526,E0W10-L16-30-10x.txt
1626,2022-06-20,22:36:22.981013,1.0,100000.0,16.0,10.0,0.3,0.2615,0.0,3.0,0.2326877495611965,0.002409069182109161,0.0023790789500911175,10.0,1858.9080848693848,E0W10-L16-30-10x.txt
265,2022-05-19,02:39:52.936203,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.2322405504911751,0.004499860362962154,0.0024130494635220654,5.0,1400.767233133316,E0W10-L10-16-5x.txt
272,2022-05-19,03:01:01.186670,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.22974206264320324,0.0030052468847570507,0.0026114103460898423,5.0,1268.2483923435211,E0W10-L10-16-5x.txt
279,2022-05-19,03:21:11.269314,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.2342059769372385,0.0042719722792357445,0.002273948908036696,5.0,1210.0790331363678,E0W10-L10-16-5x.txt
285,2022-05-19,03:41:27.591834,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.22779799637408737,0.004603086027068687,0.0027781846979870067,5.0,1216.2843413352966,E0W10-L10-16-5x.txt
293,2022-05-19,04:03:04.188927,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.22819111460571917,0.004519413348461976,0.0027465131379284433,5.0,1296.5925896167755,E0W10-L10-16-5x.txt
75,2022-06-17,09:22:41.554743,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.22831541121536655,0.004695002038446976,0.0027319724211820606,10.0,1856.4537632465363,E0W10-L16-30-10x.txt
78,2022-06-17,09:53:22.296662,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.2335972177831777,0.006534479133818987,0.0023146833426889116,10.0,1840.7401390075684,E0W10-L16-30-10x.txt
83,2022-06-17,10:24:04.481343,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.2316312813534283,0.006542678003175557,0.002463737641633794,10.0,1842.1824638843536,E0W10-L16-30-10x.txt
85,2022-06-17,10:55:14.154086,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.2335402327353044,0.0033154660561473233,0.0023164036702026354,10.0,1869.6705985069275,E0W10-L16-30-10x.txt
89,2022-06-17,11:26:27.663814,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.23004540080021593,0.005263498907759092,0.0025848593696396497,10.0,1873.507392168045,E0W10-L16-30-10x.txt
92,2022-06-17,11:57:22.834408,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.2291493978275619,0.003259990005397926,0.00266464595404348,10.0,1855.1684465408325,E0W10-L16-30-10x.txt
95,2022-06-17,12:28:18.065226,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.22834698666136213,0.004487024193233191,0.002726422870254987,10.0,1855.228639125824,E0W10-L16-30-10x.txt
99,2022-06-17,12:58:32.631687,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.23005030351871159,0.00444764969430289,0.0025814208192402005,10.0,1814.56418633461,E0W10-L16-30-10x.txt
103,2022-06-17,13:27:44.622204,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.23013739298281125,0.004247102457327924,0.0025811108185857306,10.0,1751.9848837852478,E0W10-L16-30-10x.txt
107,2022-06-17,13:57:05.133747,1.0,100000.0,16.0,10.0,0.3,0.262,0.0,3.0,0.22909463679921319,0.004156393174897869,0.002667950621891617,10.0,1760.5073375701904,E0W10-L16-30-10x.txt
1257,2022-06-19,21:57:12.455242,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.2300146938180691,0.0027284655379309418,0.0025878019702341897,10.0,1727.2813603878021,E0W10-L16-30-10x.txt
1267,2022-06-19,22:26:16.207147,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.2319261853367721,0.00586127929782109,0.0024358436312552426,10.0,1743.7498064041138,E0W10-L16-30-10x.txt
1275,2022-06-19,22:55:20.448545,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.23278053497335213,0.005273497640390743,0.002373189612844781,10.0,1744.2393474578857,E0W10-L16-30-10x.txt
1284,2022-06-19,23:24:26.840725,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.23047582723890328,0.005054820796512041,0.00255573254323032,10.0,1746.390124797821,E0W10-L16-30-10x.txt
1291,2022-06-19,23:53:31.657311,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.22779683351672525,0.004374204239421991,0.0027742707677994144,10.0,1744.8144526481628,E0W10-L16-30-10x.txt
1300,2022-06-20,00:22:39.715043,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.22981176791730576,0.0054156191611130795,0.0026065021459581133,10.0,1748.0556857585907,E0W10-L16-30-10x.txt
1306,2022-06-20,00:51:46.257632,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.23361294697059776,0.004420853810175764,0.0023120143029372368,10.0,1746.54043674469,E0W10-L16-30-10x.txt
1314,2022-06-20,01:20:54.405303,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.23353138576947693,0.00407216695393262,0.0023174951055846024,10.0,1748.1455752849579,E0W10-L16-30-10x.txt
1322,2022-06-20,01:50:04.094345,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.23052878197415824,0.005318731120247651,0.002547183093747589,10.0,1749.6870296001434,E0W10-L16-30-10x.txt
1331,2022-06-20,02:19:14.097282,1.0,100000.0,16.0,10.0,0.3,0.2621,0.0,3.0,0.2297444451211205,0.004141839823216293,0.0026112507797860225,10.0,1750.0006630420685,E0W10-L16-30-10x.txt
764,2022-06-19,02:24:21.382041,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.2299317472831466,0.004375613107706588,0.0025985454057331878,10.0,1815.216786146164,E0W10-L16-30-10x.txt
783,2022-06-19,02:53:02.208246,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.23014986570156654,0.0038440764451317454,0.0025861049371965696,10.0,1720.824429512024,E0W10-L16-30-10x.txt
800,2022-06-19,03:21:36.708174,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.22433959890298566,0.0061721589034686225,0.00310415090778227,10.0,1714.497653245926,E0W10-L16-30-10x.txt
819,2022-06-19,03:50:14.364472,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.2256699317774631,0.0034454314837634717,0.0029751490019517966,10.0,1717.6540305614471,E0W10-L16-30-10x.txt
835,2022-06-19,04:19:06.950189,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.22179322292200632,0.005190934248173096,0.003361071766169728,10.0,1732.5835778713226,E0W10-L16-30-10x.txt
855,2022-06-19,04:48:29.557704,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.22836626110002511,0.004660969507429053,0.002732769175570071,10.0,1762.6053893566132,E0W10-L16-30-10x.txt
874,2022-06-19,05:17:50.714249,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.2270496995843372,0.0029406766899782136,0.0028449941217729186,10.0,1761.154512643814,E0W10-L16-30-10x.txt
893,2022-06-19,05:47:29.743825,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.22958234192344418,0.006287675749299116,0.0026269699251369872,10.0,1779.027455329895,E0W10-L16-30-10x.txt
914,2022-06-19,06:17:13.076165,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.22664519765424074,0.004978388461189306,0.0028812930110734014,10.0,1783.3301494121552,E0W10-L16-30-10x.txt
928,2022-06-19,06:46:58.139437,1.0,100000.0,16.0,10.0,0.3,0.2641,0.0,3.0,0.22638324242094876,0.0038839278553323515,0.002911872384578946,10.0,1785.060851573944,E0W10-L16-30-10x.txt
39,2022-05-18,19:51:01.316160,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.2236886541873882,0.0050068664435220294,0.0031650142448906783,5.0,1148.5953686237335,E0W10-L10-16-5x.txt
54,2022-05-18,20:10:10.941482,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22512653485893758,0.003017031911366405,0.0030278249496261257,5.0,1149.6224465370178,E0W10-L10-16-5x.txt
68,2022-05-18,20:29:38.713994,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.226446324669782,0.0043222886287547215,0.0029075253923488416,5.0,1167.7701320648193,E0W10-L10-16-5x.txt
82,2022-05-18,20:49:11.296584,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22494630248949485,0.0039763533781486,0.0030422709714951705,5.0,1172.5797641277313,E0W10-L10-16-5x.txt
97,2022-05-18,21:09:21.615313,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.2274721690080502,0.004255640725085444,0.0028132996629702174,5.0,1210.3144874572754,E0W10-L10-16-5x.txt
316,2022-06-18,16:03:47.860665,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22547856864933633,0.004221171454863422,0.0029893335205398953,10.0,2664.9755947589874,E0W10-L16-30-10x.txt
332,2022-06-18,16:33:31.726251,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22944361615498574,0.009045035796601413,0.0026508229138590238,10.0,1783.8636190891266,E0W10-L16-30-10x.txt
346,2022-06-18,17:03:45.131595,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22806068058647938,0.004591288634069009,0.0027613858929010945,10.0,1813.4031190872192,E0W10-L16-30-10x.txt
360,2022-06-18,17:33:56.814581,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22734254042501703,0.002344857832307403,0.002821679226707927,10.0,1811.6809895038605,E0W10-L16-30-10x.txt
378,2022-06-18,18:04:05.943653,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22617159050820979,0.004222355855682973,0.0029235145037079264,10.0,1809.1268982887268,E0W10-L16-30-10x.txt
398,2022-06-18,18:33:45.298198,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22709132891224512,0.005829985006096243,0.0028465579785690496,10.0,1779.3523824214935,E0W10-L16-30-10x.txt
412,2022-06-18,19:03:25.236740,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22923813498390214,0.0066526242568497465,0.002660680862663278,10.0,1779.9365153312683,E0W10-L16-30-10x.txt
429,2022-06-18,19:32:56.124328,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22280153478444273,0.0036523850829745423,0.0032548694567754695,10.0,1770.8854551315308,E0W10-L16-30-10x.txt
446,2022-06-18,20:02:45.723433,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22537633042700644,0.004126962390737062,0.003010998406346697,10.0,1789.5968339443207,E0W10-L16-30-10x.txt
472,2022-06-18,20:33:01.314653,1.0,100000.0,16.0,10.0,0.3,0.265,0.0,3.0,0.22869732950059607,0.004716050552342878,0.00270429213967619,10.0,1815.5886754989624,E0W10-L16-30-10x.txt
509,2022-06-18,21:13:14.210824,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.2228445103862192,0.004201861848101172,0.0032556047822396945,10.0,1846.825086593628,E0W10-L16-30-10x.txt
536,2022-06-18,21:44:15.430670,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22891916476648827,0.0045579308936621555,0.0026880098646497362,10.0,1861.2179353237152,E0W10-L16-30-10x.txt
560,2022-06-18,22:15:19.423888,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22314635638668165,0.0035871174326493733,0.003229737835771948,10.0,1863.9912559986115,E0W10-L16-30-10x.txt
586,2022-06-18,22:46:09.340642,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22511065665168156,0.0030672390192492,0.0030282327787970503,10.0,1849.914534330368,E0W10-L16-30-10x.txt
613,2022-06-18,23:17:05.770019,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22056189566679812,0.0038701143798827477,0.003501827652683769,10.0,1856.4272122383118,E0W10-L16-30-10x.txt
638,2022-06-18,23:48:02.084325,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22453093346698047,0.0032935062817500004,0.00308794787697759,10.0,1856.3120911121368,E0W10-L16-30-10x.txt
666,2022-06-19,00:18:51.712350,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.21910820855362964,0.0025423502923363262,0.0036624625425273703,10.0,1849.6258969306946,E0W10-L16-30-10x.txt
693,2022-06-19,00:50:00.969016,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22116215123663147,0.004292012409510695,0.0034435309591076095,10.0,1869.2544312477112,E0W10-L16-30-10x.txt
721,2022-06-19,01:22:03.235415,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22273529299631367,0.005558049124785647,0.0032666614225713405,10.0,1922.264459848404,E0W10-L16-30-10x.txt
747,2022-06-19,01:54:01.573117,1.0,100000.0,16.0,10.0,0.3,0.2669,0.0,3.0,0.22651636543077774,0.0043983792816998345,0.0029003349894484803,10.0,1918.3357903957367,E0W10-L16-30-10x.txt
317,2022-05-19,06:03:46.522741,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.21927901259697205,0.0035078028801891863,0.0036440695071097633,5.0,1215.4623177051544,E0W10-L10-16-5x.txt
320,2022-05-19,06:25:12.218814,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.22407761053135478,0.005967396604287234,0.003141273768143914,5.0,1285.6915819644928,E0W10-L10-16-5x.txt
322,2022-05-19,06:46:44.777046,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.22112470188147282,0.0025825044066582173,0.0034432043075889054,5.0,1292.551498413086,E0W10-L10-16-5x.txt
325,2022-05-19,07:08:13.114697,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.22399134238588408,0.004045304142659998,0.003142576786583974,5.0,1288.3280575275421,E0W10-L10-16-5x.txt
327,2022-05-19,07:29:13.652339,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.21890098317026255,0.00535106218577165,0.003691535710827491,5.0,1260.5348422527313,E0W10-L10-16-5x.txt
0,2022-06-16,22:20:13.507211,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.2214889329739529,0.002877638127653924,0.00340077891703022,10.0,2341.2567393779755,E0W10-L16-30-10x.txt
4,2022-06-16,23:07:09.165299,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.215922655180223,0.004414064382510902,0.004058647569406305,10.0,2815.591297149658,E0W10-L16-30-10x.txt
7,2022-06-16,23:38:38.589097,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.22161149289312776,0.004803215861294259,0.0033925895127636624,10.0,1889.421807050705,E0W10-L16-30-10x.txt
11,2022-06-17,00:10:01.805633,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.21844595680267748,0.0035889188440590522,0.0037419523567000647,10.0,1883.2144885063171,E0W10-L16-30-10x.txt
14,2022-06-17,00:41:24.067845,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.2186090164423699,0.004547587762493423,0.003728192256597724,10.0,1882.2599408626556,E0W10-L16-30-10x.txt
17,2022-06-17,01:12:43.075365,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.21821140790900986,0.0030166191788488696,0.0037741499523906855,10.0,1879.0052726268768,E0W10-L16-30-10x.txt
22,2022-06-17,01:43:59.970341,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.22094237572817865,0.0021481434433622444,0.003458769085337299,10.0,1876.8925971984863,E0W10-L16-30-10x.txt
23,2022-06-17,02:15:18.608046,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.22383437891836017,0.004113060806013193,0.0031575373381544994,10.0,1878.6354975700378,E0W10-L16-30-10x.txt
28,2022-06-17,02:46:40.702291,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.21671677235828288,0.002924248615628683,0.0039589576385642205,10.0,1882.0916934013367,E0W10-L16-30-10x.txt
32,2022-06-17,03:18:16.484805,1.0,100000.0,16.0,10.0,0.3,0.268,0.0,3.0,0.21904702782863106,0.0031024556818933704,0.003676498693420216,10.0,1895.7803671360016,E0W10-L16-30-10x.txt
1058,2022-06-19,12:13:59.938083,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.2246417103558969,0.005265997929334242,0.0030805538549895655,10.0,1809.8113045692444,E0W10-L16-30-10x.txt
1071,2022-06-19,12:44:08.458693,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.22090282260926405,0.005137511238691066,0.003466728183564466,10.0,1808.5187582969666,E0W10-L16-30-10x.txt
1081,2022-06-19,13:14:19.013347,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.22035331759018695,0.003585567203511916,0.0035338442284814768,10.0,1810.552551984787,E0W10-L16-30-10x.txt
1094,2022-06-19,13:44:30.944918,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.21392362371146528,0.0038087806292138367,0.004326985839979111,10.0,1811.9295194149017,E0W10-L16-30-10x.txt
1105,2022-06-19,14:14:41.690708,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.22261611390233393,0.004639277812021413,0.0032885600010450758,10.0,1810.7438802719116,E0W10-L16-30-10x.txt
1118,2022-06-19,14:44:54.994622,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.22217237690640668,0.004248573851394114,0.0033288181411088116,10.0,1813.3018209934235,E0W10-L16-30-10x.txt
1129,2022-06-19,15:15:11.018727,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.22046280115349265,0.004207562638186613,0.0035131591056509893,10.0,1816.0218741893768,E0W10-L16-30-10x.txt
1140,2022-06-19,15:45:20.766212,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.2242688240967431,0.004419573945141503,0.003114263235836438,10.0,1809.7454342842102,E0W10-L16-30-10x.txt
1153,2022-06-19,16:15:39.889492,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.21979144299840786,0.006621177631008538,0.003592264220672354,10.0,1819.1214137077332,E0W10-L16-30-10x.txt
1165,2022-06-19,16:46:03.522716,1.0,100000.0,16.0,10.0,0.3,0.2685,0.0,3.0,0.2220911561105625,0.003038049976053247,0.0033463424273048902,10.0,1823.6311864852905,E0W10-L16-30-10x.txt
1488,2022-06-20,12:53:14.385078,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.21748239449491402,0.003183858852716759,0.003858884056885519,10.0,1790.4530580043793,E0W10-L16-30-10x.txt
1496,2022-06-20,13:22:20.226109,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.21975003092986836,0.0039838671683199,0.0036043366919170663,10.0,1745.8385498523712,E0W10-L16-30-10x.txt
1505,2022-06-20,13:51:17.099527,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.21799175417339497,0.004768124516689238,0.0038003239806171864,10.0,1736.8708412647247,E0W10-L16-30-10x.txt
1511,2022-06-20,14:20:13.869363,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.2218627030791492,0.0030251300476815757,0.0033620360073391914,10.0,1736.7667462825775,E0W10-L16-30-10x.txt
1520,2022-06-20,14:49:22.242332,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.21980549867307808,0.0028646574665111765,0.0035903600942293282,10.0,1748.370093345642,E0W10-L16-30-10x.txt
1525,2022-06-20,15:18:27.911281,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.21842553910647539,0.002723180209401334,0.003749482341322564,10.0,1745.6668016910553,E0W10-L16-30-10x.txt
1533,2022-06-20,15:47:40.027900,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.2154127628881682,0.0029378892834305468,0.004122026964778672,10.0,1752.114476442337,E0W10-L16-30-10x.txt
1540,2022-06-20,16:16:56.317710,1.0,100000.0,16.0,10.0,0.3,0.2699,0.0,3.0,0.21780539957853798,0.0032262226393435975,0.0038254624041073777,10.0,1756.2875888347626,E0W10-L16-30-10x.txt
